451205827.79665548,0.021534213168842346,12964297.188638777
450469766.08736241,0.021653995122650985,12952325.99253956
461510691.72675854,0.021773777076459621,13132773.108404934
459302506.59887928,0.021892841773059821,13096534.491930731
459302506.59887928,0.022012623726868456,13096534.491930731
471079493.94756854,0.022132405680677095,13290647.178364934
467399185.40110314,0.022251470377277295,13229766.460288305
468135247.11039621,0.022371252331085931,13241926.743794566
479176172.74979234,0.022491034284894566,13425273.090659546
475495864.203327,0.022610098981494766,13363963.344818838
483592543.0055508,0.022729880935303405,13499096.368350277
485064666.42413694,0.022849662889112037,13523764.396309175
488008913.26130927,0.02296872758571224,13573189.869825061
494633468.64494693,0.023088509539520876,13684827.185877929
491689221.80777466,0.023208291493329512,13635137.697684165
494633468.64494693,0.023327356189929711,13684827.185877929
504202270.86575693,0.023447138143738347,13847107.685832925
501258024.0285846,0.023566920097546983,13797048.102613343
504202270.86575693,0.023685984794147186,13847107.685832925
511562887.95868766,0.023805766747955818,13972740.820589138
509354702.83080846,0.023925548701764453,13934978.973216318
518923505.05161846,0.024044613398364653,14099050.831993816
518923505.05161846,0.024164395352173292,14099050.831993816
518187443.34232539,0.024284177305981924,14086389.889575331
531436554.10960072,0.024403242002582128,14315280.521353992
527020183.85384226,0.024523023956390763,14238752.135164592
529964430.69101459,0.024642805910199399,14289745.702788303
538061109.49323845,0.024761870606799598,14430496.824683895
538797171.20253146,0.024881652560608234,14443329.578287954
546157788.29546225,0.025001434514416873,14571991.482172955
543213541.45828998,0.025120499211017073,14520454.21985944
544685664.87687612,0.025240281164825708,14546210.853099436
555726590.51627219,0.025360063118634344,14740141.763033457
552046281.96980691,0.025479127815234544,14675351.425784918
554990528.80697918,0.025598909769043183,14727172.10392295
564559331.02778912,0.025718691722851818,14896223.049835192
560879022.48132372,0.025837756419452018,14831089.956504071
564559331.02778912,0.025957538373260654,14896223.049835192
572656009.83001304,0.026077320327069289,15040004.865284517
569711762.99284065,0.026196385023669493,14987643.585097678
580752688.63223684,0.026316166977478125,15184443.431933109
580016626.92294371,0.026435948931286764,15171286.007312486
580016626.92294371,0.026555013627886963,15171286.007312486
591793614.27163291,0.026674795581695599,15382430.072100751
588849367.43446064,0.026794577535504235,15329520.185570884
598418169.65527058,0.026913642232104434,15501772.811702751
596946046.23668444,0.027033424185913073,15475217.177620737
596209984.52739143,0.027153206139721709,15461946.827362357
605042725.03890836,0.027272270836321909,15621517.053784652
607250910.16678751,0.027392052790130544,15661519.433064092
606514848.4574945,0.027511834743939183,15648180.483789468
618291835.8061837,0.027630899440539383,15862173.643424274
615347588.96901143,0.027750681394348019,15808562.419857295
616819712.38759756,0.027870463348156651,15835358.731881775
627124576.31770062,0.027989528044756854,16023448.468871649
624180329.48052824,0.028109309998565493,15969617.409949873
628596699.73628676,0.028229091952374118,16050390.972018087
635957316.82921755,0.028348156648974328,16185369.630731385
633749131.70133829,0.028467938602782957,16144829.808402672
644053995.63144135,0.028587720556591596,16334348.736095436
642581872.21285522,0.028706785253191792,16307223.081272462
648470365.88719976,0.028826567207000432,16415827.0432461
652150674.43366516,0.028946349160809067,16483840.5104459
649942489.30578589,0.02906541385740927,16443019.980872264
655830982.98013055,0.029185195811217902,16551957.038994974
660983414.94518209,0.029304977765026542,16647490.912938301
658775229.81730282,0.029424042461626741,16606523.613833709
668344032.03811288,0.02954382441543538,16784307.225323573
669816155.45669901,0.029663606369244012,16811717.655471265
668344032.03811288,0.029782671065844216,16784307.225323573
679384957.67750895,0.029902453019652851,16990260.95862297
678648895.96821594,0.030022234973461483,16976504.011915416
677912834.25892282,0.030141299670061687,16962750.839015685
691161945.02619815,0.030261081623870319,17210877.951897968
687481636.47973275,0.030380863577678961,17141833.843385927
691161945.02619815,0.030499928274279157,17210877.951897968
697786500.40983582,0.030619710228087797,17335384.791218776
697786500.40983582,0.030739492181896429,17335384.791218776
706619240.92135274,0.030858556878496632,17501839.445482187
704411055.7934736,0.030978338832305267,17460178.728110772
704411055.7934736,0.031098120786113907,17460178.728110772
716924104.85145581,0.031217185482714103,17696662.432041846
713979858.01428354,0.031336967436522742,17640931.134934876
716188043.1421628,0.031456749390331377,17682724.590653371
725020783.65367973,0.031575814086931581,17850196.8534569
722076536.81650734,0.031695596040740216,17794320.167405766
727228968.78155887,0.031815377994548845,17892138.481604494
733853524.16519654,0.031934442691149048,18018136.62879163
731645339.0373174,0.032054224644957684,17976108.571607828
743422326.38600659,0.032174006598766326,18200583.949715883
741214141.25812733,0.032293071295366522,18158434.212000959
741950202.96742046,0.032412853249175158,18172481.0502709
752991128.60681653,0.032532635202983794,18383548.872368302
750046881.76964426,0.032651699899583997,18327197.774443351
760351745.69974732,0.032771481853392632,18524633.702828601
758143560.57186806,0.032891263807201261,18482277.451578356
756671437.15328193,0.033010328503801464,18454054.562342882
764768115.95550573,0.0331301104576101,18609424.449334711
768448424.50197113,0.033249892411418736,18680162.253595579
766976301.08338499,0.033368957108018939,18651858.588895861
778753288.43207419,0.033488739061827574,18878602.299885929
775809041.59490192,0.03360852101563621,18821849.509322669
775809041.59490192,0.033727585712236406,18821849.509322669
787586028.94359112,0.033849519437670353,19049122.545142248
784641782.10641885,0.03397073590589586,18992239.209513623
786849967.23429799,0.034091235116912928,19034897.689494405
796418769.45510805,0.034211734327930003,19220027.465922367
793474522.61793578,0.034331516281738632,19163017.052112605
805251509.96662498,0.034451298235547274,19391306.891237337
802307263.12945259,0.034570362932147471,19334172.751791198
807459695.09450412,0.034690144885956113,19434184.104000013
811876065.35026264,0.034809926839764742,19520006.299231146
809667880.22238338,0.034928991536364945,19477083.956420645
814820312.18743491,0.035048773490173581,19577270.819007382
821444867.57107258,0.035168555443982216,19706259.420376755
819236682.44319332,0.035287620140582419,19663241.314267192
826597299.53612411,0.035407402094391048,19806719.203130733
828805484.66400337,0.035527184048199684,19849809.143062204
828069422.95471025,0.035646248744799887,19835443.462123007
839846410.30339944,0.035766030698608522,20065574.80927816
